{'Iteration': 0, 'Final Solution': None}
{'Iteration': 3041, 'Final Solution': None}
{'Iteration': 3042, 'Final Solution': '\\frac{2'}
{'Iteration': 3043, 'Final Solution': None}
{'Iteration': 3044, 'Final Solution': None}
{'Iteration': 3045, 'Final Solution': '2800'}
{'Iteration': 3046, 'Final Solution': '5'}
{'Iteration': 3047, 'Final Solution': None}
{'Iteration': 3048, 'Final Solution': None}
{'Iteration': 3049, 'Final Solution': None}
{'Iteration': 3050, 'Final Solution': '3279'}
{'Iteration': 3051, 'Final Solution': '2'}
{'Iteration': 3052, 'Final Solution': '84'}
{'Iteration': 3053, 'Final Solution': None}
{'Iteration': 3054, 'Final Solution': '1'}
{'Iteration': 3055, 'Final Solution': '65'}
{'Iteration': 3056, 'Final Solution': None}
{'Iteration': 3057, 'Final Solution': None}
{'Iteration': 3058, 'Final Solution': None}
{'Iteration': 3059, 'Final Solution': '0'}
{'Iteration': 3060, 'Final Solution': '0'}
{'Iteration': 3061, 'Final Solution': None}
{'Iteration': 3062, 'Final Solution': None}
{'Iteration': 3063, 'Final Solution': '1'}
{'Iteration': 3064, 'Final Solution': None}
{'Iteration': 3065, 'Final Solution': None}
{'Iteration': 3066, 'Final Solution': None}
{'Iteration': 3067, 'Final Solution': None}
{'Iteration': 3068, 'Final Solution': None}
{'Iteration': 3069, 'Final Solution': None}
{'Iteration': 3070, 'Final Solution': None}
{'Iteration': 3071, 'Final Solution': None}
{'Iteration': 3072, 'Final Solution': None}
{'Iteration': 3073, 'Final Solution': None}
{'Iteration': 3074, 'Final Solution': '1'}
{'Iteration': 3075, 'Final Solution': '\\frac{1'}
{'Iteration': 3076, 'Final Solution': None}
{'Iteration': 3077, 'Final Solution': '2'}
{'Iteration': 3078, 'Final Solution': None}
{'Iteration': 3079, 'Final Solution': '2'}
{'Iteration': 3080, 'Final Solution': None}
{'Iteration': 3081, 'Final Solution': None}
{'Iteration': 3082, 'Final Solution': '0'}
{'Iteration': 3083, 'Final Solution': '1670'}
{'Iteration': 3084, 'Final Solution': None}
{'Iteration': 3085, 'Final Solution': '21'}
{'Iteration': 3086, 'Final Solution': '9'}
{'Iteration': 3087, 'Final Solution': None}
{'Iteration': 3088, 'Final Solution': None}
{'Iteration': 3089, 'Final Solution': None}
{'Iteration': 3090, 'Final Solution': None}
{'Iteration': 3091, 'Final Solution': '3'}
{'Iteration': 3092, 'Final Solution': '\\text{Wednesday'}
{'Iteration': 3093, 'Final Solution': None}
{'Iteration': 3094, 'Final Solution': None}
{'Iteration': 3095, 'Final Solution': None}
{'Iteration': 3096, 'Final Solution': None}
{'Iteration': 3097, 'Final Solution': '152_6'}
{'Iteration': 3098, 'Final Solution': None}
{'Iteration': 3099, 'Final Solution': '1000'}
{'Iteration': 3100, 'Final Solution': None}
{'Iteration': 3101, 'Final Solution': None}
{'Iteration': 3102, 'Final Solution': '182'}
{'Iteration': 3103, 'Final Solution': None}
{'Iteration': 3104, 'Final Solution': '120'}
{'Iteration': 3105, 'Final Solution': '23'}
{'Iteration': 3106, 'Final Solution': None}
{'Iteration': 3107, 'Final Solution': None}
{'Iteration': 3108, 'Final Solution': '32'}
{'Iteration': 3109, 'Final Solution': None}
{'Iteration': 3110, 'Final Solution': '3'}
{'Iteration': 3111, 'Final Solution': None}
{'Iteration': 3112, 'Final Solution': '1996'}
{'Iteration': 3113, 'Final Solution': None}
{'Iteration': 3114, 'Final Solution': None}
{'Iteration': 3115, 'Final Solution': None}
{'Iteration': 3116, 'Final Solution': None}
{'Iteration': 3117, 'Final Solution': '3'}
{'Iteration': 3118, 'Final Solution': None}
{'Iteration': 3119, 'Final Solution': None}
{'Iteration': 3120, 'Final Solution': '7'}
{'Iteration': 3121, 'Final Solution': None}
{'Iteration': 3122, 'Final Solution': None}
{'Iteration': 3123, 'Final Solution': None}
{'Iteration': 3124, 'Final Solution': '\\frac{1'}
{'Iteration': 3125, 'Final Solution': None}
{'Iteration': 3126, 'Final Solution': None}
{'Iteration': 3127, 'Final Solution': None}
{'Iteration': 3128, 'Final Solution': '\\text{Saturday'}
{'Iteration': 3129, 'Final Solution': '2'}
{'Iteration': 3130, 'Final Solution': '2'}
{'Iteration': 3131, 'Final Solution': None}
{'Iteration': 3132, 'Final Solution': None}
{'Iteration': 3133, 'Final Solution': None}
{'Iteration': 3134, 'Final Solution': None}
{'Iteration': 3135, 'Final Solution': None}
{'Iteration': 3136, 'Final Solution': None}
{'Iteration': 3137, 'Final Solution': '4'}
{'Iteration': 3138, 'Final Solution': '1'}
{'Iteration': 3139, 'Final Solution': None}
{'Iteration': 3140, 'Final Solution': '61'}
{'Iteration': 3141, 'Final Solution': None}
{'Iteration': 3142, 'Final Solution': '205'}
{'Iteration': 3143, 'Final Solution': None}
{'Iteration': 3144, 'Final Solution': None}
{'Iteration': 3145, 'Final Solution': '994'}
{'Iteration': 3146, 'Final Solution': None}
{'Iteration': 3147, 'Final Solution': None}
{'Iteration': 3148, 'Final Solution': '2'}
{'Iteration': 3149, 'Final Solution': '2^4\\cdot3^2\\cdot2^2\\cdot3'}
{'Iteration': 3150, 'Final Solution': None}
{'Iteration': 3151, 'Final Solution': None}
{'Iteration': 3152, 'Final Solution': None}
{'Iteration': 3153, 'Final Solution': '11'}
{'Iteration': 3154, 'Final Solution': None}
{'Iteration': 3155, 'Final Solution': '24'}
{'Iteration': 3156, 'Final Solution': None}
{'Iteration': 3157, 'Final Solution': None}
{'Iteration': 3158, 'Final Solution': None}
{'Iteration': 3159, 'Final Solution': '37'}
{'Iteration': 3160, 'Final Solution': None}
{'Iteration': 3161, 'Final Solution': '\\frac{1'}
{'Iteration': 3162, 'Final Solution': '990'}
{'Iteration': 3163, 'Final Solution': None}
{'Iteration': 3164, 'Final Solution': None}
{'Iteration': 3165, 'Final Solution': '16_5'}
{'Iteration': 3166, 'Final Solution': None}
{'Iteration': 3167, 'Final Solution': '1'}
{'Iteration': 3168, 'Final Solution': '7203'}
{'Iteration': 3169, 'Final Solution': '0'}
{'Iteration': 3170, 'Final Solution': None}
{'Iteration': 3171, 'Final Solution': '0'}
{'Iteration': 3172, 'Final Solution': '0'}
{'Iteration': 3173, 'Final Solution': None}
{'Iteration': 3174, 'Final Solution': None}
{'Iteration': 3175, 'Final Solution': '13'}
{'Iteration': 3176, 'Final Solution': None}
{'Iteration': 3177, 'Final Solution': '10'}
{'Iteration': 3178, 'Final Solution': None}
{'Iteration': 3179, 'Final Solution': None}
{'Iteration': 3180, 'Final Solution': '4'}
{'Iteration': 3181, 'Final Solution': None}
{'Iteration': 3182, 'Final Solution': '16'}
{'Iteration': 3183, 'Final Solution': None}
{'Iteration': 3184, 'Final Solution': None}
{'Iteration': 3185, 'Final Solution': None}
{'Iteration': 3186, 'Final Solution': None}
{'Iteration': 3187, 'Final Solution': None}
{'Iteration': 3188, 'Final Solution': '8'}
{'Iteration': 3189, 'Final Solution': None}
{'Iteration': 3190, 'Final Solution': '321'}
{'Iteration': 3191, 'Final Solution': None}
{'Iteration': 3192, 'Final Solution': '8'}
{'Iteration': 3193, 'Final Solution': None}
{'Iteration': 3194, 'Final Solution': None}
{'Iteration': 3195, 'Final Solution': None}
{'Iteration': 3196, 'Final Solution': None}
{'Iteration': 3197, 'Final Solution': '7'}
{'Iteration': 3198, 'Final Solution': '3'}
{'Iteration': 3199, 'Final Solution': None}
{'Iteration': 3200, 'Final Solution': '7'}
{'Iteration': 3201, 'Final Solution': '17'}
{'Iteration': 3202, 'Final Solution': '6'}
{'Iteration': 3203, 'Final Solution': '14400'}
{'Iteration': 3204, 'Final Solution': None}
{'Iteration': 3205, 'Final Solution': '200,\\!000'}
{'Iteration': 3206, 'Final Solution': None}
{'Iteration': 3207, 'Final Solution': '996'}
{'Iteration': 3208, 'Final Solution': '1'}
{'Iteration': 3209, 'Final Solution': '16'}
{'Iteration': 3210, 'Final Solution': None}
{'Iteration': 3211, 'Final Solution': '1'}
{'Iteration': 3212, 'Final Solution': None}
{'Iteration': 3213, 'Final Solution': None}
{'Iteration': 3214, 'Final Solution': '12'}
{'Iteration': 3215, 'Final Solution': '2'}
{'Iteration': 3216, 'Final Solution': '4'}
{'Iteration': 3217, 'Final Solution': '1000_3'}
{'Iteration': 3218, 'Final Solution': '1'}
{'Iteration': 3219, 'Final Solution': None}
{'Iteration': 3220, 'Final Solution': '12'}
{'Iteration': 3221, 'Final Solution': '776'}
{'Iteration': 3222, 'Final Solution': '28'}
{'Iteration': 3223, 'Final Solution': None}
{'Iteration': 3224, 'Final Solution': None}
{'Iteration': 3225, 'Final Solution': None}
{'Iteration': 3226, 'Final Solution': '6'}
{'Iteration': 3227, 'Final Solution': None}
{'Iteration': 3228, 'Final Solution': '465'}
{'Iteration': 3229, 'Final Solution': None}
{'Iteration': 3230, 'Final Solution': '6'}
{'Iteration': 3231, 'Final Solution': '24'}
{'Iteration': 3232, 'Final Solution': None}
{'Iteration': 3233, 'Final Solution': '7 \\times 697 = 4899'}
{'Iteration': 3234, 'Final Solution': '12'}
{'Iteration': 3235, 'Final Solution': '6'}
{'Iteration': 3236, 'Final Solution': None}
{'Iteration': 3237, 'Final Solution': None}
{'Iteration': 3238, 'Final Solution': '1'}
{'Iteration': 3239, 'Final Solution': '4'}
{'Iteration': 3240, 'Final Solution': None}
{'Iteration': 3241, 'Final Solution': '0'}
{'Iteration': 3242, 'Final Solution': '1'}
{'Iteration': 3243, 'Final Solution': '18'}
{'Iteration': 3244, 'Final Solution': '13'}
{'Iteration': 3245, 'Final Solution': '19'}
{'Iteration': 3246, 'Final Solution': None}
{'Iteration': 3247, 'Final Solution': '57'}
{'Iteration': 3248, 'Final Solution': '121_{7'}
{'Iteration': 3249, 'Final Solution': None}
{'Iteration': 3250, 'Final Solution': None}
{'Iteration': 3251, 'Final Solution': '3281'}
{'Iteration': 3252, 'Final Solution': None}
{'Iteration': 3253, 'Final Solution': None}
{'Iteration': 3254, 'Final Solution': '4'}
{'Iteration': 3255, 'Final Solution': None}
{'Iteration': 3256, 'Final Solution': None}
{'Iteration': 3257, 'Final Solution': None}
{'Iteration': 3258, 'Final Solution': '95'}
{'Iteration': 3259, 'Final Solution': '0'}
{'Iteration': 3260, 'Final Solution': None}
{'Iteration': 3261, 'Final Solution': '1'}
{'Iteration': 3262, 'Final Solution': '512'}
{'Iteration': 3263, 'Final Solution': None}
{'Iteration': 3264, 'Final Solution': None}
{'Iteration': 3265, 'Final Solution': None}
{'Iteration': 3266, 'Final Solution': '2'}
{'Iteration': 3267, 'Final Solution': None}
{'Iteration': 3268, 'Final Solution': None}
{'Iteration': 3269, 'Final Solution': '1342'}
{'Iteration': 3270, 'Final Solution': '196'}
{'Iteration': 3271, 'Final Solution': '10'}
{'Iteration': 3272, 'Final Solution': None}
{'Iteration': 3273, 'Final Solution': '0'}
{'Iteration': 3274, 'Final Solution': None}
{'Iteration': 3275, 'Final Solution': None}
{'Iteration': 3276, 'Final Solution': None}
{'Iteration': 3277, 'Final Solution': '6'}
{'Iteration': 3278, 'Final Solution': None}
{'Iteration': 3279, 'Final Solution': None}
{'Iteration': 3280, 'Final Solution': None}
{'Iteration': 3281, 'Final Solution': '86'}
{'Iteration': 3282, 'Final Solution': '5'}
{'Iteration': 3283, 'Final Solution': None}
{'Iteration': 3284, 'Final Solution': '8'}
{'Iteration': 3285, 'Final Solution': None}
{'Iteration': 3286, 'Final Solution': None}
{'Iteration': 3287, 'Final Solution': '0'}
{'Iteration': 3288, 'Final Solution': None}
{'Iteration': 3289, 'Final Solution': None}
{'Iteration': 3290, 'Final Solution': '65'}
{'Iteration': 3291, 'Final Solution': '10'}
{'Iteration': 3292, 'Final Solution': '320'}
{'Iteration': 3293, 'Final Solution': '473'}
{'Iteration': 3294, 'Final Solution': None}
{'Iteration': 3295, 'Final Solution': None}
{'Iteration': 3296, 'Final Solution': None}
{'Iteration': 3297, 'Final Solution': None}
{'Iteration': 3298, 'Final Solution': '100'}
{'Iteration': 3299, 'Final Solution': '1555_6'}
{'Iteration': 3300, 'Final Solution': '9999009901'}
{'Iteration': 3301, 'Final Solution': '0'}
{'Iteration': 3302, 'Final Solution': '0.\\overline{875'}
{'Iteration': 3303, 'Final Solution': None}
{'Iteration': 3304, 'Final Solution': '3'}
{'Iteration': 3305, 'Final Solution': '10'}
{'Iteration': 3306, 'Final Solution': None}
{'Iteration': 3307, 'Final Solution': None}
{'Iteration': 3308, 'Final Solution': None}
{'Iteration': 3309, 'Final Solution': None}
{'Iteration': 3310, 'Final Solution': '\\text{Saturday'}
{'Iteration': 3311, 'Final Solution': None}
{'Iteration': 3312, 'Final Solution': None}
{'Iteration': 3313, 'Final Solution': None}
{'Iteration': 3314, 'Final Solution': None}
{'Iteration': 3315, 'Final Solution': None}
{'Iteration': 3316, 'Final Solution': '720'}
{'Iteration': 3317, 'Final Solution': None}
{'Iteration': 3318, 'Final Solution': '14'}
{'Iteration': 3319, 'Final Solution': None}
{'Iteration': 3320, 'Final Solution': None}
{'Iteration': 3321, 'Final Solution': None}
{'Iteration': 3322, 'Final Solution': None}
{'Iteration': 3323, 'Final Solution': None}
{'Iteration': 3324, 'Final Solution': None}
{'Iteration': 3325, 'Final Solution': None}
{'Iteration': 3326, 'Final Solution': None}
{'Iteration': 3327, 'Final Solution': '2'}
{'Iteration': 3328, 'Final Solution': None}
{'Iteration': 3329, 'Final Solution': '61'}
{'Iteration': 3330, 'Final Solution': None}
{'Iteration': 3331, 'Final Solution': '3'}
{'Iteration': 3332, 'Final Solution': '9'}
{'Iteration': 3333, 'Final Solution': None}
{'Iteration': 3334, 'Final Solution': '23'}
{'Iteration': 3335, 'Final Solution': '2'}
{'Iteration': 3336, 'Final Solution': None}
{'Iteration': 3337, 'Final Solution': '1'}
{'Iteration': 3338, 'Final Solution': None}
{'Iteration': 3339, 'Final Solution': None}
{'Iteration': 3340, 'Final Solution': '3'}
{'Iteration': 3341, 'Final Solution': '\\frac{174'}
{'Iteration': 3342, 'Final Solution': '42'}
{'Iteration': 3343, 'Final Solution': '1'}
{'Iteration': 3344, 'Final Solution': '5'}
{'Iteration': 3345, 'Final Solution': '12'}
{'Iteration': 3346, 'Final Solution': '80000'}
{'Iteration': 3347, 'Final Solution': '127'}
{'Iteration': 3348, 'Final Solution': None}
{'Iteration': 3349, 'Final Solution': '3'}
{'Iteration': 3350, 'Final Solution': None}
{'Iteration': 3351, 'Final Solution': None}
{'Iteration': 3352, 'Final Solution': None}
{'Iteration': 3353, 'Final Solution': None}
{'Iteration': 3354, 'Final Solution': '9'}
{'Iteration': 3355, 'Final Solution': None}
{'Iteration': 3356, 'Final Solution': None}
{'Iteration': 3357, 'Final Solution': '1113'}
{'Iteration': 3358, 'Final Solution': '121'}
{'Iteration': 3359, 'Final Solution': None}
{'Iteration': 3360, 'Final Solution': None}
{'Iteration': 3361, 'Final Solution': '24'}
{'Iteration': 3362, 'Final Solution': '0'}
{'Iteration': 3363, 'Final Solution': '3'}
{'Iteration': 3364, 'Final Solution': '4'}
{'Iteration': 3365, 'Final Solution': None}
{'Iteration': 3366, 'Final Solution': None}
{'Iteration': 3367, 'Final Solution': '2'}
{'Iteration': 3368, 'Final Solution': None}
{'Iteration': 3369, 'Final Solution': None}
{'Iteration': 3370, 'Final Solution': None}
{'Iteration': 3371, 'Final Solution': '\\text{Sunday'}
{'Iteration': 3372, 'Final Solution': None}
{'Iteration': 3373, 'Final Solution': '6'}
{'Iteration': 3374, 'Final Solution': '30_7'}
{'Iteration': 3375, 'Final Solution': None}
{'Iteration': 3376, 'Final Solution': None}
{'Iteration': 3377, 'Final Solution': '406'}
{'Iteration': 3378, 'Final Solution': None}
{'Iteration': 3379, 'Final Solution': None}
{'Iteration': 3380, 'Final Solution': '27'}
{'Iteration': 3381, 'Final Solution': '3'}
{'Iteration': 3382, 'Final Solution': '4'}
{'Iteration': 3383, 'Final Solution': None}
{'Iteration': 3384, 'Final Solution': None}
{'Iteration': 3385, 'Final Solution': None}
{'Iteration': 3386, 'Final Solution': '\\frac{54'}
{'Iteration': 3387, 'Final Solution': None}
{'Iteration': 3388, 'Final Solution': None}
{'Iteration': 3389, 'Final Solution': None}
{'Iteration': 3390, 'Final Solution': '20'}
{'Iteration': 3391, 'Final Solution': None}
{'Iteration': 3392, 'Final Solution': '9'}
{'Iteration': 3393, 'Final Solution': None}
{'Iteration': 3394, 'Final Solution': None}
{'Iteration': 3395, 'Final Solution': '28_9'}
{'Iteration': 3396, 'Final Solution': '0'}
{'Iteration': 3397, 'Final Solution': '0'}
{'Iteration': 3398, 'Final Solution': None}
{'Iteration': 3399, 'Final Solution': None}
{'Iteration': 3400, 'Final Solution': '5'}
{'Iteration': 3401, 'Final Solution': '899'}
{'Iteration': 3402, 'Final Solution': None}
{'Iteration': 3403, 'Final Solution': None}
{'Iteration': 3404, 'Final Solution': '0.000021'}
{'Iteration': 3405, 'Final Solution': None}
{'Iteration': 3406, 'Final Solution': None}
{'Iteration': 3407, 'Final Solution': None}
{'Iteration': 3408, 'Final Solution': '7'}
{'Iteration': 3409, 'Final Solution': None}
{'Iteration': 3410, 'Final Solution': None}
{'Iteration': 3411, 'Final Solution': '1'}
{'Iteration': 3412, 'Final Solution': None}
{'Iteration': 3413, 'Final Solution': None}
{'Iteration': 3414, 'Final Solution': None}
{'Iteration': 3415, 'Final Solution': None}
{'Iteration': 3416, 'Final Solution': None}
{'Iteration': 3417, 'Final Solution': None}
{'Iteration': 3418, 'Final Solution': None}
{'Iteration': 3419, 'Final Solution': None}
{'Iteration': 3420, 'Final Solution': None}
{'Iteration': 3421, 'Final Solution': '9'}
{'Iteration': 3422, 'Final Solution': '154'}
{'Iteration': 3423, 'Final Solution': None}
{'Iteration': 3424, 'Final Solution': None}
{'Iteration': 3425, 'Final Solution': None}
{'Iteration': 3426, 'Final Solution': None}
{'Iteration': 3427, 'Final Solution': '2'}
{'Iteration': 3428, 'Final Solution': '8'}
{'Iteration': 3429, 'Final Solution': '2'}
{'Iteration': 3430, 'Final Solution': None}
{'Iteration': 3431, 'Final Solution': '2'}
{'Iteration': 3432, 'Final Solution': '976543'}
{'Iteration': 3433, 'Final Solution': '6'}
{'Iteration': 3434, 'Final Solution': None}
{'Iteration': 3435, 'Final Solution': '-7'}
{'Iteration': 3436, 'Final Solution': '\\text{Monday'}
{'Iteration': 3437, 'Final Solution': None}
{'Iteration': 3438, 'Final Solution': '2 \\cdot 11 \\cdot 10 \\cdot 9 \\cdot 8'}
{'Iteration': 3439, 'Final Solution': '17^2 = 289'}
{'Iteration': 3440, 'Final Solution': None}
{'Iteration': 3441, 'Final Solution': None}
{'Iteration': 3442, 'Final Solution': None}
{'Iteration': 3443, 'Final Solution': None}
{'Iteration': 3444, 'Final Solution': None}
